File Name,Time Stamp,Storage Group,Sample,Day of Experiment,Ripening Index Classification
T10_d06_014_b_1,2022-04-09 11:32,T10,14,6,1
T10_d07_014_a_1,2022-04-10 11:38,T10,14,7,1
T10_d07_014_b_1,2022-04-10 11:38,T10,14,7,1
T10_d08_014_a_2,2022-04-11 11:03,T10,14,8,2
T10_d08_014_b_2,2022-04-11 11:03,T10,14,8,2
T10_d09_014_a_2,2022-04-12 11:18,T10,14,9,2
T10_d09_014_b_2,2022-04-12 11:18,T10,14,9,2
T10_d10_014_a_2,2022-04-13 11:13,T10,14,10,2
T10_d10_014_b_2,2022-04-13 11:13,T10,14,10,2
T10_d11_014_a_3,2022-04-14 11:37,T10,14,11,3
T10_d11_014_b_3,2022-04-14 11:37,T10,14,11,3
T10_d12_014_a_3,2022-04-15 16:04,T10,14,12,3
T10_d12_014_b_3,2022-04-15 16:04,T10,14,12,3
T10_d13_014_a_3,2022-04-16 13:32,T10,14,13,3
T10_d13_014_b_3,2022-04-16 13:32,T10,14,13,3
T10_d14_014_a_3,2022-04-17 15:09,T10,14,14,3
T10_d14_014_b_3,2022-04-17 15:09,T10,14,14,3
T10_d15_014_a_3,2022-04-18 15:35,T10,14,15,3
T10_d15_014_b_3,2022-04-18 15:35,T10,14,15,3
T10_d16_014_a_3,2022-04-19 12:12,T10,14,16,3
T10_d16_014_b_3,2022-04-19 12:12,T10,14,16,3
T10_d17_014_a_3,2022-04-20 12:03,T10,14,17,3
T10_d17_014_b_3,2022-04-20 12:03,T10,14,17,3
T10_d18_014_a_3,2022-04-21 13:34,T10,14,18,3
T10_d18_014_b_3,2022-04-21 13:34,T10,14,18,3
T10_d19_014_a_4,2022-04-22 12:48,T10,14,19,4
T10_d19_014_b_4,2022-04-22 12:48,T10,14,19,4
T10_d20_014_a_4,2022-04-23 12:22,T10,14,20,4
T10_d20_014_b_4,2022-04-23 12:22,T10,14,20,4
T10_d21_014_a_4,2022-04-24 14:33,T10,14,21,4
T10_d21_014_b_4,2022-04-24 14:33,T10,14,21,4
T10_d22_014_a_4,2022-04-25 14:26,T10,14,22,4
T10_d22_014_b_4,2022-04-25 14:26,T10,14,22,4
T10_d23_014_a_5,2022-04-26 11:52,T10,14,23,5
T10_d23_014_b_5,2022-04-26 11:52,T10,14,23,5
T10_d24_014_a_5,2022-04-27 15:09,T10,14,24,5
T10_d24_014_b_5,2022-04-27 15:09,T10,14,24,5
T10_d25_014_a_5,2022-04-28 17:49,T10,14,25,5
T10_d25_014_b_5,2022-04-28 17:50,T10,14,25,5
T10_d26_014_a_5,2022-04-29 14:16,T10,14,26,5
T10_d26_014_b_5,2022-04-29 14:16,T10,14,26,5
T10_d01_015_a_1,2022-04-03 18:07,T10,15,1,1
T10_d01_015_b_1,2022-04-03 18:07,T10,15,1,1
T10_d02_015_a_1,2022-04-05 9:58,T10,15,2,1
T10_d02_015_b_1,2022-04-05 9:58,T10,15,2,1
T10_d03_015_a_1,2022-04-06 10:03,T10,15,3,1
T10_d03_015_b_1,2022-04-06 10:03,T10,15,3,1
T10_d04_015_a_1,2022-04-07 10:04,T10,15,4,1
T10_d04_015_b_1,2022-04-07 10:05,T10,15,4,1
T10_d05_015_a_1,2022-04-08 10:42,T10,15,5,1
T10_d05_015_b_1,2022-04-08 10:42,T10,15,5,1
T10_d06_015_a_1,2022-04-09 10:49,T10,15,6,1
T10_d06_015_b_1,2022-04-09 10:49,T10,15,6,1
T10_d07_015_a_1,2022-04-10 10:52,T10,15,7,1
T10_d07_015_b_1,2022-04-10 10:52,T10,15,7,1
T10_d08_015_a_2,2022-04-11 10:27,T10,15,8,2
T10_d08_015_b_2,2022-04-11 10:27,T10,15,8,2
T10_d09_015_a_2,2022-04-12 10:43,T10,15,9,2
T10_d09_015_b_2,2022-04-12 10:43,T10,15,9,2
T10_d10_015_a_2,2022-04-13 10:40,T10,15,10,2
T10_d10_015_b_2,2022-04-13 10:40,T10,15,10,2
T10_d11_015_a_3,2022-04-14 10:52,T10,15,11,3
T10_d11_015_b_3,2022-04-14 10:52,T10,15,11,3
T10_d12_015_a_3,2022-04-15 17:19,T10,15,12,3
T10_d12_015_b_3,2022-04-15 17:19,T10,15,12,3
T10_d13_015_a_3,2022-04-16 13:14,T10,15,13,3
T10_d13_015_b_3,2022-04-16 13:14,T10,15,13,3
T10_d14_015_a_3,2022-04-17 14:40,T10,15,14,3
T10_d14_015_b_3,2022-04-17 14:41,T10,15,14,3
T10_d15_015_a_4,2022-04-18 14:47,T10,15,15,4
T10_d15_015_b_4,2022-04-18 14:47,T10,15,15,4
T10_d16_015_a_4,2022-04-19 12:36,T10,15,16,4
T10_d16_015_b_4,2022-04-19 12:36,T10,15,16,4
T10_d17_015_a_4,2022-04-20 11:38,T10,15,17,4
T10_d17_015_b_4,2022-04-20 11:38,T10,15,17,4
T10_d18_015_a_4,2022-04-21 12:51,T10,15,18,4
T10_d18_015_b_4,2022-04-21 12:51,T10,15,18,4
T10_d19_015_a_4,2022-04-22 12:18,T10,15,19,4
T10_d19_015_b_4,2022-04-22 12:18,T10,15,19,4
T10_d20_015_a_4,2022-04-23 12:53,T10,15,20,4
T10_d20_015_b_4,2022-04-23 12:53,T10,15,20,4
T10_d21_015_a_4,2022-04-24 13:49,T10,15,21,4
T10_d21_015_b_4,2022-04-24 13:49,T10,15,21,4
T10_d22_015_a_4,2022-04-25 14:55,T10,15,22,4
T10_d22_015_b_4,2022-04-25 14:55,T10,15,22,4
T10_d23_015_a_4,2022-04-26 11:19,T10,15,23,4
T10_d23_015_b_4,2022-04-26 11:19,T10,15,23,4
T10_d24_015_a_4,2022-04-27 14:32,T10,15,24,4
T10_d24_015_b_4,2022-04-27 14:32,T10,15,24,4
T10_d25_015_a_5,2022-04-28 18:17,T10,15,25,5
T10_d25_015_b_5,2022-04-28 18:18,T10,15,25,5
T10_d26_015_a_5,2022-04-29 11:46,T10,15,26,5
T10_d26_015_b_5,2022-04-29 11:46,T10,15,26,5
Tam_d01_016_a_1,2022-04-04 17:45,Tam,16,1,1
Tam_d01_016_b_1,2022-04-04 17:46,Tam,16,1,1
Tam_d02_016_a_2,2022-04-05 17:01,Tam,16,2,2
Tam_d02_016_b_2,2022-04-05 17:01,Tam,16,2,2
Tam_d03_016_a_2,2022-04-06 18:19,Tam,16,3,2
Tam_d03_016_b_2,2022-04-06 18:19,Tam,16,3,2
Tam_d04_016_a_3,2022-04-07 16:54,Tam,16,4,3
Tam_d04_016_b_3,2022-04-07 16:54,Tam,16,4,3
Tam_d05_016_a_3,2022-04-08 18:04,Tam,16,5,3
Tam_d05_016_b_3,2022-04-08 18:04,Tam,16,5,3
Tam_d06_016_a_3,2022-04-09 17:18,Tam,16,6,3
Tam_d06_016_b_3,2022-04-09 17:21,Tam,16,6,3
Tam_d07_016_a_4,2022-04-10 16:39,Tam,16,7,4
Tam_d07_016_b_4,2022-04-10 16:40,Tam,16,7,4
Tam_d08_016_a_4,2022-04-11 17:23,Tam,16,8,4
Tam_d08_016_b_4,2022-04-11 17:23,Tam,16,8,4
Tam_d09_016_a_5,2022-04-12 16:59,Tam,16,9,5
Tam_d09_016_b_5,2022-04-12 16:59,Tam,16,9,5
Tam_d10_016_a_5,2022-04-13 15:16,Tam,16,10,5
Tam_d10_016_b_5,2022-04-13 15:16,Tam,16,10,5
Tam_d11_016_a_5,2022-04-14 17:41,Tam,16,11,5
Tam_d11_016_b_5,2022-04-14 17:41,Tam,16,11,5
Tam_d01_017_a_1,2022-04-04 18:21,Tam,17,1,1
Tam_d01_017_b_1,2022-04-04 18:21,Tam,17,1,1
Tam_d02_017_a_2,2022-04-05 16:39,Tam,17,2,2
Tam_d02_017_b_2,2022-04-05 16:39,Tam,17,2,2
Tam_d03_017_a_2,2022-04-06 18:49,Tam,17,3,2
Tam_d03_017_b_2,2022-04-06 18:49,Tam,17,3,2
Tam_d04_017_a_3,2022-04-07 17:28,Tam,17,4,3
Tam_d04_017_b_3,2022-04-07 17:29,Tam,17,4,3
Tam_d05_017_a_3,2022-04-08 18:35,Tam,17,5,3
Tam_d05_017_b_3,2022-04-08 18:35,Tam,17,5,3
Tam_d06_017_a_4,2022-04-09 17:46,Tam,17,6,4
Tam_d06_017_b_4,2022-04-09 17:46,Tam,17,6,4
Tam_d07_017_a_4,2022-04-10 17:00,Tam,17,7,4
Tam_d07_017_b_4,2022-04-10 17:00,Tam,17,7,4
Tam_d08_017_a_4,2022-04-11 17:54,Tam,17,8,4
Tam_d08_017_b_4,2022-04-11 17:54,Tam,17,8,4
Tam_d09_017_a_5,2022-04-12 17:33,Tam,17,9,5
Tam_d09_017_b_5,2022-04-12 17:33,Tam,17,9,5
Tam_d10_017_a_5,2022-04-13 14:53,Tam,17,10,5
Tam_d10_017_b_5,2022-04-13 14:54,Tam,17,10,5
Tam_d11_017_a_5,2022-04-14 18:27,Tam,17,11,5
Tam_d11_017_b_5,2022-04-14 18:27,Tam,17,11,5
T10_d01_018_a_1,2022-04-04 11:02,T10,18,1,1
T10_d01_018_b_1,2022-04-04 11:02,T10,18,1,1
T10_d02_018_a_1,2022-04-05 12:11,T10,18,2,1
T10_d02_018_b_1,2022-04-05 12:11,T10,18,2,1
T10_d03_018_a_1,2022-04-06 12:12,T10,18,3,1
T10_d03_018_b_1,2022-04-06 12:12,T10,18,3,1
T10_d04_018_a_1,2022-04-07 11:41,T10,18,4,1
T10_d04_018_b_1,2022-04-07 11:41,T10,18,4,1
T10_d05_018_a_1,2022-04-08 12:30,T10,18,5,1
T10_d05_018_b_1,2022-04-08 12:31,T10,18,5,1
T10_d06_018_a_1,2022-04-09 12:42,T10,18,6,1
T10_d06_018_b_1,2022-04-09 12:42,T10,18,6,1
T10_d07_018_a_2,2022-04-10 12:10,T10,18,7,2
T10_d07_018_b_2,2022-04-10 12:10,T10,18,7,2
T10_d08_018_a_2,2022-04-11 12:13,T10,18,8,2
T10_d08_018_b_2,2022-04-11 12:13,T10,18,8,2
T10_d09_018_a_2,2022-04-12 12:42,T10,18,9,2
T10_d09_018_b_2,2022-04-12 12:42,T10,18,9,2
T10_d10_018_a_3,2022-04-13 12:10,T10,18,10,3
T10_d10_018_b_3,2022-04-13 12:10,T10,18,10,3
T10_d11_018_a_3,2022-04-14 13:06,T10,18,11,3
T10_d11_018_b_3,2022-04-14 13:06,T10,18,11,3
T10_d12_018_a_4,2022-04-15 17:01,T10,18,12,4
T10_d12_018_b_4,2022-04-15 17:01,T10,18,12,4
T10_d13_018_a_4,2022-04-16 13:50,T10,18,13,4
T10_d13_018_b_4,2022-04-16 13:50,T10,18,13,4
T10_d14_018_a_4,2022-04-17 15:55,T10,18,14,4
T10_d14_018_b_4,2022-04-17 15:55,T10,18,14,4
T10_d15_018_a_4,2022-04-18 16:01,T10,18,15,4
T10_d15_018_b_4,2022-04-18 16:01,T10,18,15,4
T10_d16_018_a_4,2022-04-19 13:27,T10,18,16,4
T10_d16_018_b_4,2022-04-19 13:27,T10,18,16,4
T10_d17_018_a_4,2022-04-20 13:07,T10,18,17,4
T10_d17_018_b_4,2022-04-20 13:08,T10,18,17,4
T10_d18_018_a_5,2022-04-21 14:19,T10,18,18,5
T10_d18_018_b_5,2022-04-21 14:19,T10,18,18,5
T10_d19_018_a_5,2022-04-22 13:36,T10,18,19,5
T10_d19_018_b_5,2022-04-22 13:36,T10,18,19,5
T10_d20_018_a_5,2022-04-23 13:18,T10,18,20,5
T10_d20_018_b_5,2022-04-23 13:18,T10,18,20,5
T10_d21_018_a_5,2022-04-24 15:18,T10,18,21,5
T10_d21_018_b_5,2022-04-24 15:18,T10,18,21,5
T10_d22_018_a_5,2022-04-25 15:22,T10,18,22,5
T10_d22_018_b_5,2022-04-25 15:22,T10,18,22,5
T10_d23_018_a_5,2022-04-26 13:09,T10,18,23,5
T10_d23_018_b_5,2022-04-26 13:09,T10,18,23,5
T10_d24_018_a_5,2022-04-27 15:55,T10,18,24,5
T10_d24_018_b_5,2022-04-27 15:55,T10,18,24,5
T10_d25_018_a_5,2022-04-28 19:54,T10,18,25,5
T10_d25_018_b_5,2022-04-28 19:54,T10,18,25,5
T10_d26_018_a_5,2022-04-29 14:37,T10,18,26,5
T10_d26_018_b_5,2022-04-29 14:37,T10,18,26,5
Tam_d01_019_a_1,2022-04-04 17:46,Tam,19,1,1
Tam_d01_019_b_1,2022-04-04 17:46,Tam,19,1,1
Tam_d02_019_a_1,2022-04-05 17:01,Tam,19,2,1
Tam_d02_019_b_1,2022-04-05 17:01,Tam,19,2,1
Tam_d03_019_a_2,2022-04-06 18:19,Tam,19,3,2
Tam_d03_019_b_2,2022-04-06 18:19,Tam,19,3,2
Tam_d04_019_a_2,2022-04-07 16:55,Tam,19,4,2
Tam_d04_019_b_2,2022-04-07 16:55,Tam,19,4,2
Tam_d05_019_a_3,2022-04-08 18:05,Tam,19,5,3
Tam_d05_019_b_3,2022-04-08 18:05,Tam,19,5,3
Tam_d06_019_a_3,2022-04-09 17:22,Tam,19,6,3
Tam_d06_019_b_3,2022-04-09 17:22,Tam,19,6,3
Tam_d07_019_a_3,2022-04-10 16:40,Tam,19,7,3
Tam_d07_019_b_3,2022-04-10 16:40,Tam,19,7,3
Tam_d08_019_a_4,2022-04-11 17:24,Tam,19,8,4
Tam_d08_019_b_4,2022-04-11 17:24,Tam,19,8,4
Tam_d09_019_a_5,2022-04-12 17:00,Tam,19,9,5
Tam_d09_019_b_5,2022-04-12 17:00,Tam,19,9,5
Tam_d10_019_a_5,2022-04-13 15:17,Tam,19,10,5
Tam_d10_019_b_5,2022-04-13 15:17,Tam,19,10,5
Tam_d11_019_a_5,2022-04-14 17:42,Tam,19,11,5
Tam_d11_019_b_5,2022-04-14 17:42,Tam,19,11,5
T20_d01_020_a_1,2022-04-04 19:30,T20,20,1,1
T20_d01_020_b_1,2022-04-04 19:30,T20,20,1,1
T20_d02_020_a_1,2022-04-05 14:43,T20,20,2,1
T20_d02_020_b_1,2022-04-05 14:45,T20,20,2,1
T20_d03_020_a_1,2022-04-06 13:59,T20,20,3,1
T20_d03_020_b_1,2022-04-06 13:59,T20,20,3,1
T20_d04_020_a_1,2022-04-07 14:01,T20,20,4,1
T20_d04_020_b_1,2022-04-07 14:01,T20,20,4,1
T20_d05_020_a_2,2022-04-08 15:03,T20,20,5,2
T20_d05_020_b_2,2022-04-08 15:03,T20,20,5,2
T20_d06_020_a_3,2022-04-09 15:10,T20,20,6,3
T20_d06_020_b_3,2022-04-09 15:11,T20,20,6,3
T20_d07_020_a_3,2022-04-10 15:19,T20,20,7,3
T20_d07_020_b_3,2022-04-10 15:19,T20,20,7,3
T20_d08_020_a_4,2022-04-11 14:46,T20,20,8,4
T20_d08_020_b_4,2022-04-11 14:46,T20,20,8,4
T20_d09_020_a_4,2022-04-12 15:42,T20,20,9,4
T20_d09_020_b_4,2022-04-12 15:42,T20,20,9,4
T20_d10_020_a_5,2022-04-13 13:01,T20,20,10,5
T20_d10_020_b_5,2022-04-13 13:01,T20,20,10,5
T20_d11_020_a_5,2022-04-14 15:25,T20,20,11,5
T20_d11_020_b_5,2022-04-14 15:25,T20,20,11,5
T10_d01_021_a_1,2022-04-04 10:24,T10,21,1,1
T10_d01_021_b_1,2022-04-04 10:24,T10,21,1,1
T10_d02_021_a_1,2022-04-05 11:08,T10,21,2,1
T10_d02_021_b_1,2022-04-05 11:08,T10,21,2,1
T10_d03_021_a_1,2022-04-06 11:35,T10,21,3,1
T10_d03_021_b_1,2022-04-06 11:35,T10,21,3,1
T10_d04_021_a_1,2022-04-07 11:08,T10,21,4,1
T10_d04_021_b_1,2022-04-07 11:08,T10,21,4,1
T10_d05_021_a_1,2022-04-08 12:01,T10,21,5,1
T10_d05_021_b_1,2022-04-08 12:01,T10,21,5,1
T10_d06_021_a_1,2022-04-09 12:19,T10,21,6,1
T10_d06_021_b_1,2022-04-09 12:19,T10,21,6,1
T10_d07_021_a_1,2022-04-10 12:38,T10,21,7,1
T10_d07_021_b_1,2022-04-10 12:39,T10,21,7,1
T10_d08_021_a_1,2022-04-11 11:42,T10,21,8,1
T10_d08_021_b_1,2022-04-11 11:42,T10,21,8,1
T10_d09_021_a_2,2022-04-12 12:02,T10,21,9,2
T10_d09_021_b_2,2022-04-12 12:03,T10,21,9,2
T10_d10_021_a_2,2022-04-13 11:43,T10,21,10,2
T10_d10_021_b_2,2022-04-13 11:43,T10,21,10,2
T10_d11_021_a_2,2022-04-14 12:28,T10,21,11,2
T10_d11_021_b_2,2022-04-14 12:28,T10,21,11,2
T10_d12_021_a_2,2022-04-15 16:36,T10,21,12,2
T10_d12_021_b_2,2022-04-15 16:36,T10,21,12,2
T10_d13_021_a_2,2022-04-16 14:14,T10,21,13,2
T10_d13_021_b_2,2022-04-16 14:14,T10,21,13,2
T10_d14_021_a_3,2022-04-17 15:36,T10,21,14,3
T10_d14_021_b_3,2022-04-17 15:36,T10,21,14,3
T10_d15_021_a_3,2022-04-18 16:22,T10,21,15,3
T10_d15_021_b_3,2022-04-18 16:22,T10,21,15,3
T10_d16_021_a_3,2022-04-19 12:59,T10,21,16,3
T10_d16_021_b_3,2022-04-19 13:00,T10,21,16,3
T10_d17_021_a_4,2022-04-20 12:30,T10,21,17,4
T10_d17_021_b_4,2022-04-20 12:30,T10,21,17,4
T10_d18_021_a_4,2022-04-21 13:59,T10,21,18,4
T10_d18_021_b_4,2022-04-21 13:59,T10,21,18,4
T10_d19_021_a_4,2022-04-22 13:12,T10,21,19,4
T10_d19_021_b_4,2022-04-22 13:12,T10,21,19,4
T10_d20_021_a_4,2022-04-23 13:41,T10,21,20,4
T10_d20_021_b_4,2022-04-23 13:41,T10,21,20,4
T10_d21_021_a_4,2022-04-24 14:54,T10,21,21,4
T10_d21_021_b_4,2022-04-24 14:54,T10,21,21,4
T10_d22_021_a_4,2022-04-25 15:45,T10,21,22,4
T10_d22_021_b_4,2022-04-25 15:45,T10,21,22,4
T10_d23_021_a_4,2022-04-26 12:42,T10,21,23,4
T10_d23_021_b_4,2022-04-26 12:42,T10,21,23,4
T10_d24_021_a_5,2022-04-27 16:27,T10,21,24,5
T10_d24_021_b_5,2022-04-27 16:27,T10,21,24,5
T10_d25_021_a_5,2022-04-28 19:25,T10,21,25,5
T10_d25_021_b_5,2022-04-28 19:25,T10,21,25,5
T10_d26_021_a_5,2022-04-29 14:53,T10,21,26,5
T10_d26_021_b_5,2022-04-29 14:54,T10,21,26,5
T10_d01_022_a_1,2022-04-03 18:08,T10,22,1,1
T10_d01_022_b_1,2022-04-03 18:08,T10,22,1,1
T10_d02_022_a_1,2022-04-05 9:58,T10,22,2,1
T10_d02_022_b_1,2022-04-05 9:59,T10,22,2,1
T10_d03_022_a_1,2022-04-06 10:03,T10,22,3,1
T10_d03_022_b_1,2022-04-06 10:03,T10,22,3,1
T10_d04_022_a_1,2022-04-07 10:05,T10,22,4,1
T10_d04_022_b_1,2022-04-07 10:05,T10,22,4,1
T10_d05_022_a_1,2022-04-08 10:43,T10,22,5,1
T10_d05_022_b_1,2022-04-08 10:43,T10,22,5,1
T10_d06_022_a_1,2022-04-09 10:49,T10,22,6,1
T10_d06_022_b_1,2022-04-09 10:50,T10,22,6,1
T10_d07_022_a_2,2022-04-10 10:53,T10,22,7,2
T10_d07_022_b_2,2022-04-10 10:53,T10,22,7,2
T10_d08_022_a_2,2022-04-11 10:27,T10,22,8,2
T10_d08_022_b_2,2022-04-11 10:27,T10,22,8,2
T10_d09_022_a_2,2022-04-12 10:44,T10,22,9,2
T10_d09_022_b_2,2022-04-12 10:44,T10,22,9,2
T10_d10_022_a_2,2022-04-13 10:40,T10,22,10,2
T10_d10_022_b_2,2022-04-13 10:40,T10,22,10,2
T10_d11_022_a_3,2022-04-14 10:52,T10,22,11,3
T10_d11_022_b_3,2022-04-14 10:52,T10,22,11,3
T10_d12_022_a_3,2022-04-15 17:20,T10,22,12,3
T10_d12_022_b_3,2022-04-15 17:20,T10,22,12,3
T10_d13_022_a_3,2022-04-16 13:14,T10,22,13,3
T10_d13_022_b_3,2022-04-16 13:14,T10,22,13,3
T10_d14_022_a_4,2022-04-17 14:41,T10,22,14,4
T10_d14_022_b_4,2022-04-17 14:41,T10,22,14,4
T10_d15_022_a_4,2022-04-18 14:48,T10,22,15,4
T10_d15_022_b_4,2022-04-18 14:48,T10,22,15,4
T10_d16_022_a_4,2022-04-19 12:36,T10,22,16,4
T10_d16_022_b_4,2022-04-19 12:36,T10,22,16,4
T10_d17_022_a_4,2022-04-20 11:39,T10,22,17,4
T10_d17_022_b_4,2022-04-20 11:39,T10,22,17,4
T10_d18_022_a_4,2022-04-21 12:51,T10,22,18,4
T10_d18_022_b_4,2022-04-21 12:51,T10,22,18,4
T10_d19_022_a_4,2022-04-22 12:19,T10,22,19,4
T10_d19_022_b_4,2022-04-22 12:19,T10,22,19,4
T10_d20_022_a_4,2022-04-23 12:53,T10,22,20,4
T10_d20_022_b_4,2022-04-23 12:53,T10,22,20,4
T10_d21_022_a_5,2022-04-24 13:49,T10,22,21,5
T10_d21_022_b_5,2022-04-24 13:49,T10,22,21,5
T10_d22_022_a_5,2022-04-25 14:56,T10,22,22,5
T10_d22_022_b_5,2022-04-25 14:56,T10,22,22,5
T10_d23_022_a_5,2022-04-26 11:19,T10,22,23,5
T10_d23_022_b_5,2022-04-26 11:19,T10,22,23,5
T10_d24_022_a_5,2022-04-27 14:32,T10,22,24,5
T10_d24_022_b_5,2022-04-27 14:33,T10,22,24,5
T10_d25_022_a_5,2022-04-28 18:18,T10,22,25,5
T10_d25_022_b_5,2022-04-28 18:18,T10,22,25,5
T10_d26_022_a_5,2022-04-29 11:46,T10,22,26,5
T10_d26_022_b_5,2022-04-29 11:46,T10,22,26,5
T20_d01_023_a_1,2022-04-04 19:31,T20,23,1,1
T20_d01_023_b_1,2022-04-04 19:31,T20,23,1,1
T20_d02_023_a_1,2022-04-05 14:46,T20,23,2,1
T20_d02_023_b_1,2022-04-05 14:46,T20,23,2,1
T20_d03_023_a_2,2022-04-06 14:00,T20,23,3,2
T20_d03_023_b_2,2022-04-06 14:00,T20,23,3,2
T20_d04_023_a_2,2022-04-07 14:01,T20,23,4,2
T20_d04_023_b_2,2022-04-07 14:02,T20,23,4,2
T20_d05_023_a_3,2022-04-08 15:03,T20,23,5,3
T20_d05_023_b_3,2022-04-08 15:03,T20,23,5,3
T20_d06_023_a_4,2022-04-09 15:11,T20,23,6,4
T20_d06_023_b_4,2022-04-09 15:11,T20,23,6,4
T20_d07_023_a_4,2022-04-10 15:19,T20,23,7,4
T20_d07_023_b_4,2022-04-10 15:19,T20,23,7,4
T20_d08_023_a_4,2022-04-11 14:47,T20,23,8,4
T20_d08_023_b_4,2022-04-11 14:47,T20,23,8,4
T20_d09_023_a_4,2022-04-12 15:42,T20,23,9,4
T20_d09_023_b_4,2022-04-12 15:42,T20,23,9,4
T20_d10_023_a_5,2022-04-13 13:01,T20,23,10,5
T20_d10_023_b_5,2022-04-13 13:01,T20,23,10,5
T20_d11_023_a_5,2022-04-14 15:25,T20,23,11,5
T20_d11_023_b_5,2022-04-14 15:25,T20,23,11,5
T20_d01_024_a_1,2022-04-03 18:52,T20,24,1,1
T20_d01_024_b_1,2022-04-03 18:53,T20,24,1,1
T20_d02_024_a_1,2022-04-05 15:17,T20,24,2,1
T20_d02_024_b_1,2022-04-05 15:17,T20,24,2,1
T20_d03_024_a_2,2022-04-06 14:37,T20,24,3,2
T20_d03_024_b_2,2022-04-06 14:37,T20,24,3,2
T20_d04_024_a_2,2022-04-07 13:29,T20,24,4,2
T20_d04_024_b_2,2022-04-07 13:29,T20,24,4,2
T20_d05_024_a_3,2022-04-08 14:20,T20,24,5,3
T20_d05_024_b_3,2022-04-08 14:20,T20,24,5,3
T20_d06_024_a_4,2022-04-09 14:36,T20,24,6,4
T20_d06_024_b_4,2022-04-09 14:36,T20,24,6,4
T20_d07_024_a_4,2022-04-10 14:57,T20,24,7,4
T20_d07_024_b_4,2022-04-10 14:57,T20,24,7,4
T20_d08_024_a_4,2022-04-11 12:50,T20,24,8,4
T20_d08_024_b_4,2022-04-11 12:50,T20,24,8,4
T20_d09_024_a_4,2022-04-12 14:22,T20,24,9,4
T20_d09_024_b_4,2022-04-12 14:22,T20,24,9,4
T20_d10_024_a_4,2022-04-13 12:37,T20,24,10,4
T20_d10_024_b_4,2022-04-13 12:37,T20,24,10,4
T20_d11_024_a_5,2022-04-14 14:54,T20,24,11,5
T20_d11_024_b_5,2022-04-14 14:54,T20,24,11,5
T20_d01_025_a_1,2022-04-04 19:31,T20,25,1,1
T20_d01_025_b_1,2022-04-04 19:31,T20,25,1,1
T20_d02_025_a_1,2022-04-05 14:46,T20,25,2,1
T20_d02_025_b_1,2022-04-05 14:46,T20,25,2,1
T20_d03_025_a_2,2022-04-06 14:01,T20,25,3,2
T20_d03_025_b_2,2022-04-06 14:01,T20,25,3,2
T20_d04_025_a_2,2022-04-07 14:02,T20,25,4,2
T20_d04_025_b_2,2022-04-07 14:02,T20,25,4,2
T20_d05_025_a_3,2022-04-08 15:04,T20,25,5,3
T20_d05_025_b_3,2022-04-08 15:04,T20,25,5,3
T20_d06_025_a_3,2022-04-09 15:11,T20,25,6,3
T20_d06_025_b_3,2022-04-09 15:11,T20,25,6,3
T20_d07_025_a_4,2022-04-10 15:20,T20,25,7,4
T20_d07_025_b_4,2022-04-10 15:20,T20,25,7,4
T20_d08_025_a_4,2022-04-11 14:47,T20,25,8,4
T20_d08_025_b_4,2022-04-11 14:47,T20,25,8,4
T20_d09_025_a_4,2022-04-12 15:43,T20,25,9,4
T20_d09_025_b_4,2022-04-12 15:43,T20,25,9,4
T20_d10_025_a_5,2022-04-13 13:01,T20,25,10,5
T20_d10_025_b_5,2022-04-13 13:01,T20,25,10,5
T20_d11_025_a_5,2022-04-14 15:26,T20,25,11,5
T20_d11_025_b_5,2022-04-14 15:26,T20,25,11,5
T10_d01_026_a_1,2022-04-04 10:24,T10,26,1,1
T10_d01_026_b_1,2022-04-04 10:25,T10,26,1,1
T10_d02_026_a_1,2022-04-05 11:09,T10,26,2,1
T10_d02_026_b_1,2022-04-05 11:09,T10,26,2,1
T10_d03_026_a_1,2022-04-06 11:37,T10,26,3,1
T10_d03_026_b_1,2022-04-06 11:38,T10,26,3,1
T10_d04_026_a_1,2022-04-07 11:08,T10,26,4,1
T10_d04_026_b_1,2022-04-07 11:08,T10,26,4,1
T10_d05_026_a_2,2022-04-08 12:01,T10,26,5,2
T10_d05_026_b_2,2022-04-08 12:01,T10,26,5,2
T10_d06_026_a_2,2022-04-09 12:20,T10,26,6,2
T10_d06_026_b_2,2022-04-09 12:20,T10,26,6,2
T10_d07_026_a_2,2022-04-10 12:39,T10,26,7,2
T10_d07_026_b_2,2022-04-10 12:39,T10,26,7,2
T10_d08_026_a_2,2022-04-11 11:42,T10,26,8,2
T10_d08_026_b_2,2022-04-11 11:42,T10,26,8,2
T10_d09_026_a_2,2022-04-12 12:03,T10,26,9,2
T10_d09_026_b_2,2022-04-12 12:03,T10,26,9,2
T10_d10_026_a_3,2022-04-13 11:43,T10,26,10,3
T10_d10_026_b_3,2022-04-13 11:43,T10,26,10,3
T10_d11_026_a_3,2022-04-14 12:28,T10,26,11,3
T10_d11_026_b_3,2022-04-14 12:28,T10,26,11,3
T10_d12_026_a_3,2022-04-15 16:36,T10,26,12,3
T10_d12_026_b_3,2022-04-15 16:36,T10,26,12,3
T10_d13_026_a_4,2022-04-16 14:15,T10,26,13,4
T10_d13_026_b_4,2022-04-16 14:15,T10,26,13,4
T10_d14_026_a_4,2022-04-17 15:36,T10,26,14,4
T10_d14_026_b_4,2022-04-17 15:36,T10,26,14,4
T10_d15_026_a_4,2022-04-18 16:23,T10,26,15,4
